관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 노원구청,서울특별시 노원구 상계로35길86-6,"서울특별시 노원구 상계3,4동58-33",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.674319,127.079387,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로35가길48,"서울특별시 노원구 상계3,4동111-329",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.672573,127.079505,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로6길36,"서울특별시 노원구 상계3,4동85-86",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.666062,127.075175,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로26-1,"서울특별시 노원구 상계3,4동140-47",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.665178,127.073413,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로130길12,"서울특별시 노원구 상계3,4동71-138",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.671929,127.083619,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24바길36,"서울특별시 노원구 상계3,4동138-39",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.66467,127.072415,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24바길66,"서울특별시 노원구 상계3,4동138-122",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.665623,127.0712,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로23,"서울특별시 노원구 상계3,4동138-165",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.664826,127.073478,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로37길5-4,"서울특별시 노원구 상계3,4동111-274",쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.671017,127.078587,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로23나길40,서울특별시 노원구 상계5동169-87,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.659701,127.07069,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24길27,서울특별시 노원구 상계5동169-129,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.662047,127.072062,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24나길31,서울특별시 노원구 상계5동169-401,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.662968,127.070748,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24라길65,서울특별시 노원구 상계5동135-35,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.66363,127.069152,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로24바길84-6,서울특별시 노원구 상계5동136-10,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.666384,127.070621,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로25길9,서울특별시 노원구 상계5동169-485,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.660744,127.070711,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로29길13,서울특별시 노원구 상계5동389-132,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.660879,127.070127,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로94가길63,서울특별시 노원구 상계동95-8,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.6651,127.078552,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로41가길27,서울특별시 노원구 상계5동449-16,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.66251,127.067113,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로47길46,서울특별시 노원구 상계5동456-113,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.662069,127.06661,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로49길64,서울특별시 노원구 상계5동456-49,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.66155,127.066128,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로426,서울특별시 노원구 상계5동169-370,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.662301,127.069863,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로63,서울특별시 노원구 상계5동134-6,쓰레기단속,1,200,,30,13.Jan,02-2116-4919,37.667251,127.070064,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로37가길38,"서울특별시 노원구 상계3,4동111-354",쓰레기단속,1,200,,30,14.Jan,02-2116-4919,37.672511,127.0799,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계로1길 34 한아름공원,서울특별시 노원구 상계10동 692-3 한아름어린이공원 ,다목적,2,41,,30,9.Jan,02-2116-4919,37.657519,127.061812,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로221길 32 용화공원,서울특별시 노원구 상계10동 695-1 용화어린이공원,다목적,2,41,,30,10.Jan,02-2116-4919,37.656271,127.062407,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로54길 92 종달새공원,서울특별시 노원구 상계9동 636 종달새어린이공원,다목적,3,41,,30,10.Jan,02-2116-4919,37.667643,127.062072,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로564 민들레공원,서울특별시 노원구 상계8동 667 민들레어린이공원,다목적,3,41,,30,10.Jan,02-2116-4919,37.662999,127.05545,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로585 상록수공원,서울특별시 노원구 상계8동 663 상록수어린이공원,다목적,4,130,,30,12.Jan,02-2116-4919,37.66413,127.052718,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로227길 26 삼들공원,서울특별시 노원구 상계8동 623 삼들어린이공원,다목적,2,41,,30,10.Jan,02-2116-4919,37.668625,127.053371,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로227길 86 호돌이공원,서울특별시 노원구 상계8동 622 호돌이어린이공원,다목적,2,41,,30,10.Jan,02-2116-4919,37.668625,127.053371,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로83길 14-7 당현공원,서울특별시 노원구 중계4동 154-7 당현어린이공원,다목적,1,41,,30,10.Jan,02-2116-4919,37.660287,127.074657,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로14길 8 갓바위공원,서울특별시 노원구 중계4동 369-6 갓바위어린이공원,다목적,3,41,,30,10.Jan,02-2116-4919,37.657462,127.078693,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로94가길 54 불암공원,"서울특별시 노원구 상계3,4동 1275-4 불암어린이공원",다목적,2,130,,30,12.Jan,02-2116-4919,37.664554,127.078693,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로46길 36 무궁화공원,서울특별시 노원구 상계5동 135-77 무궁화어린이공원,다목적,1,41,,30,9.Jan,02-2116-4919,37.666163,127.069408,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로250길 17 샛별공원,서울특별시 노원구 상계1동 1264-1 샛별어린이공원,다목적,2,130,,30,12.Jan,02-2116-4919,37.682822,127.056686,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로248길 30 늘푸른공원,서울특별시 노원구 상계1동 1265-1 늘푸른어린이공원,다목적,2,41,,30,10.Jan,02-2116-4919,37.680465,127.056816,2016.6.15
서울특별시 노원구청,서울특별시 노원구 석계로15길 12 연천내공원,서울특별시 노원구 월계1동 411-50 연천내어린이공원,다목적,1,41,,30,10.Jan,02-2116-4919,37.622444,127.060792,2016.6.15
서울특별시 노원구청,서울특별시 노원구 월계로325 각심공원,서울특별시 노원구 월계2동 555 각심어린이공원,다목적,4,41,,30,9.Jan,02-2116-4919,37.628164,127.052735,2016.6.15
서울특별시 노원구청,서울특별시 노원구 초안산로5길 22 초안공원,서울특별시 노원구 월계2동 775-1 초안어린이공원,다목적,2,41,,30,10.Jan,02-2116-4919,37.633153,127.051441,2016.6.15
서울특별시 노원구청,서울특별시 노원구 월계로55길 49 매봉공원,서울특별시 노원구 월계3동 320-6 매봉어린이공원,다목적,3,41,,30,10.Jan,02-2116-4919,37.633196,127.059046,2016.6.15
서울특별시 노원구청,서울특별시 노원구 월계로372 나팔꽃공원,서울특별시 노원구 월계3동 321 나팔꽃어린이공원,다목적,4,130,,30,12.Jan,02-2116-4919,37.629999,127.060513,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로51길 81 청솔공원,서울특별시 노원구 공릉2동 110-2 청솔어린이공원,다목적,2,41,,30,9.Jan,02-2116-4919,37.624662,127.087578,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로184 천보공원,서울특별시 노원구 중계본동 366-1 천보어린이공원,다목적,2,41,,30,9.Jan,02-2116-4919,37.651934,127.079523,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로22길 34  꿈동산공원,서울특별시 노원구 중계1동 361-2 꿈동산어린이공원,다목적,2,130,,30,12.Jan,02-2116-4919,37.646851,127.072768,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로22길 71 다람쥐공원,서울특별시 노원구 중계1동 360-15 다람쥐어린이공원,다목적,3,130,,30,12.Jan,02-2116-4919,37.648549,127.074487,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로215길 23 감나무공원,"서울특별시 노원구 상계6,7동 741-2 감나무어린이공원",다목적,3,41,,30,10.Jan,02-2116-4919,37.649807,127.058742,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로215길 23 까치공원,"서울특별시 노원구 상계6,7동 741-1 까치어린이공원",다목적,1,41,,30,10.Jan,02-2116-4919,37.649807,127.058742,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로21 사랑공원,"서울특별시 노원구 상계6,7동 765-1 사랑어린이공원",다목적,2,41,,30,9.Jan,02-2116-4919,37.658303,127.062931,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노해로508 엄지공원,"서울특별시 노원구 상계6,7동 720-4 엄지어린이공원",다목적,2,41,,30,10.Jan,02-2116-4919,37.653688,127.064743,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로94가길 58 불암산허브공원,"서울특별시 노원구 상계3,4동 95-370 불암산허브공원",다목적,3,130,,30,12.Jan,02-2116-4919,37.664733,127.078737,2016.6.15
서울특별시 노원구청,서울특별시 노원구 노원로532 달빛공원,서울특별시 노원구 상계10동 670-1 달빛어린이공원,다목적,2,130,,30,12.Jan,02-2116-4919,37.662852,127.060267,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로5길 45 한글비공원,서울특별시 노원구 하계1동 288-2 한글비공원,다목적,4,130,,30,12.Jan,02-2116-4919,37.645926,127.073552,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로36 불암산체육공원,서울특별시 노원구 공릉2동 141-2 불암산체육공원,다목적,5,130,,30,12.Jan,02-2116-4919,37.63912,127.084007,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로242라길 21-11 상계1동쌈지공원,서울특별시 노원구 상계1동 1116-59 상계1동쌈지공원,다목적,1,130,,30,12.Jan,02-2116-4919,37.676808,127.058016,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계로230 새싹공원,서울특별시 노원구 중계1동 359-2 새싹어린이공원,다목적,2,41,,30,9.Jan,02-2116-4919,37.652713,127.075603,2016.6.15
서울특별시 노원구청,서울특별시 노원구 섬밭로313 들국화공원,"서울특별시 노원구 중계2,3동 501 들국화어린이공원",다목적,4,41,,30,9.Jan,02-2116-4919,37.643276,127.061501,2016.6.15
서울특별시 노원구청,서울특별시 노원구 한글비석로41길 11 상계5동쌈지공원,서울특별시 노원구 상계5동 167-18 상계5동쌈지공원,다목적,1,130,,30,13.Jan,02-2116-4919,37.662151,127.068871,2016.6.15
서울특별시 노원구청,서울특별시 노원구 수락산로174 수락산산책로,서울특별시 노원구 상계9동 산117 수락산 산책로,다목적,3,130,,30,13.Jan,02-2116-4919,37.670155,127.059783,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로76길 29 꿈나라공원,서울특별시 노원구 중계4동 358-1 꿈나라어린이공원,다목적,2,130,,30,13.Jan,02-2116-4919,37.655472,127.076997,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로94길 73 불암산공원관리소,서울특별시 노원구 중계4동 산26 불암산 관리사무소,다목적,1,130,,30,13.Jan,02-2116-4919,37.661929,127.079263,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로250길 83 수락산도시자연공원,서울특별시 노원구 상계1동 산42-2 백운동천 수락산도시자연공원,다목적,7,130,,30,13.Jan,02-2116-4919,37.682867,127.060091,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로210길 86 가재울근린공원,"서울특별시 노원구 중계2,3동 515-4 가재울근린공원",다목적,4,130,,30,13.Jan,02-2116-4919,37.64917,127.067046,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로214길 21 원터근린공원,"서울특별시 노원구 상계6,7동 753-2 원터근린공원",다목적,2,130,,30,13.Jan,02-2116-4919,37.650413,127.064299,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로51길 17 솔밭근린공원,서울특별시 노원구 공릉2동 111-1 솔밭근린공원,다목적,1,130,,30,13.Jan,02-2116-4919,37.623402,127.088499,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로145길 101 유아숲공원,"서울특별시 노원구 상계3,4동 산155-1 유아숲공원",다목적,1,200,,30,13.Jan,02-2116-4919,37.683845,127.085441,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계8동 620 상계근린공원,서울특별시 노원구 상계8동 620 상계근린공원,다목적,6,130,,30,14.Jan,02-2116-4919,37.66897,127.050568,2016.6.15
서울특별시 노원구청,"서울특별시 노원구 상계3,4동 산151-1 분수대","서울특별시 노원구 상계3,4동 산151-1 당고개근린공원",다목적,6,41,,30,14.Jan,02-2116-4919,37.669018,127.07715,2016.6.15
서울특별시 노원구청,서울특별시 노원구 상계5동 456-146 나누리 마을마당,서울특별시 노원구 상계5동 456-145 나누리 마을마당,다목적,1,200,,30,14.Jan,02-2116-4919,37.665572,127.066746,2016.6.15
서울특별시 노원구청,서울특별시 노원구 덕릉로 483 달맞이 근린공원,서울특별시 노원구 중계동 500 달맞이 근린공원,다목적,2,200,,30,14.Jan,02-2116-4919,37.645621,127.062584,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로 214길 21 원터 근린공원,"서울특별시 노원구 상계6,7동 753-2 원터 근린공원",다목적,2,200,,30,14.Jan,02-2116-4919,37.650413,127.064299,2016.6.15
서울특별시 노원구청,"서울특별시 노원구 상계6,7동 757 물보라 어린이공원","서울특별시 노원구 상계6,7동 756 물보라 어린이공원",다목적,1,200,,30,14.Jan,02-2116-4919,37.651583,127.067276,2016.6.15
서울특별시 노원구청,서울특별시 노원구 하계2동 273-3 하계 어린이공원,서울특별시 노원구 하계2동 273-3 하계 어린이공원,다목적,5,200,,30,14.Jan,02-2116-4919,37.632216,127.068883,2016.6.15
서울특별시 노원구청,서울특별시 노원구 하계1동 278 해바라기 어린이공원,서울특별시 노원구 하계1동 277 해바라기 어린이공원,다목적,1,200,,30,14.Jan,02-2116-4919,37.635379,127.071414,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로191가길 37 나래 어린이공원,서울특별시 노원구 공릉동 380-4 나래 어린이공원,다목적,1,200,,30,14.Jan,02-2116-4919,37.626697,127.070763,2016.6.15
서울특별시 노원구청,서울특별시 노원구 공릉2동 90 무지개 어린이공원,서울특별시 노원구 공릉2동 89 무지개 어린이공원,다목적,1,200,,30,14.Jan,02-2116-4919,37.621346,127.084953,2016.6.15
서울특별시 노원구청,서울특별시 노원구 중계4동 453-39 불암소공원,서울특별시 노원구 중계4동 453-38 불암소공원,다목적,1,200,,30,14.Jan,02-2116-4919,37.657932,127.072198,2016.6.15
서울특별시 노원구청,서울특별시 노원구 마들로 5가길 113 초안산근린공원,서울특별시 노원구 월계2동 산63-1 초안산근린공원,다목적,4,40,,30,14.Jan,02-2116-4919,37.638323,127.051947,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1229 중계근린공원,서울특별시 노원구 중계동 507-3  중계근린공원,다목적,6,200,,30,14.Jan,02-2116-4919,37.638841,127.066123,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로1238 등나무근린공원,서울특별시 노원구 중계동 508 등나무근린공원,다목적,4,40,,30,14.Jan,02-2116-4919,37.658303,127.062931,2016.6.15
서울특별시 노원구청,서울특별시 노원구 화랑로 331 석계역문화공원,서울특별시 노원구 월계동 47-45 석계역문화공원,다목적,2,300,,30,14.Jan,02-2116-4919,37.614924,127.064546,2016.6.15
서울특별시 노원구청,서울특별시 노원구 동일로184길 20,서울특별시 노원구 공릉1동 517-13 샘말공원,다목적,1,200,,30,15.Jan,02-2116-4919,37.623826,127.075144,2016.6.15
